ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1039,1,-22.713397052139044,-47.628588387742639,543.2821044921875,2025-04-25T15:12:30Z,,,,,,,,,,,,,,,,,,,,,
1040,1,-22.713394286110997,-47.628579838201404,544.24365234375,2025-04-25T15:12:35Z,,,,,,,,,,,,,,,,,,,,,
1041,1,-22.713398225605488,-47.628575982525945,544.7242431640625,2025-04-25T15:12:40Z,,,,,,,,,,,,,,,,,,,,,
1042,1,-22.713400321081281,-47.628574557602406,544.7242431640625,2025-04-25T15:12:45Z,,,,,,,,,,,,,,,,,,,,,
1043,1,-22.7133993152529,-47.628574473783374,545.204833984375,2025-04-25T15:12:50Z,,,,,,,,,,,,,,,,,,,,,
1044,1,-22.713402919471264,-47.628572629764676,545.204833984375,2025-04-25T15:12:55Z,,,,,,,,,,,,,,,,,,,,,
1045,1,-22.713409541174769,-47.628569528460503,545.685546875,2025-04-25T15:13:00Z,,,,,,,,,,,,,,,,,,,,,
1046,1,-22.713415073230863,-47.628566930070519,545.685546875,2025-04-25T15:13:05Z,,,,,,,,,,,,,,,,,,,,,
1047,1,-22.713413564488292,-47.628566427156329,545.685546875,2025-04-25T15:13:10Z,,,,,,,,,,,,,,,,,,,,,
1048,1,-22.713413229212165,-47.628566175699234,546.166259765625,2025-04-25T15:13:15Z,,,,,,,,,,,,,,,,,,,,,
1049,1,-22.713412642478943,-47.628563577309251,546.166259765625,2025-04-25T15:13:20Z,,,,,,,,,,,,,,,,,,,,,
1050,1,-22.713412893936038,-47.628563325852156,546.166259765625,2025-04-25T15:13:25Z,,,,,,,,,,,,,,,,,,,,,
1051,1,-22.713411217555404,-47.628563996404409,546.166259765625,2025-04-25T15:13:30Z,,,,,,,,,,,,,,,,,,,,,
1052,1,-22.71341004408896,-47.628564247861505,546.166259765625,2025-04-25T15:13:35Z,,,,,,,,,,,,,,,,,,,,,
1053,1,-22.713408200070262,-47.628564415499568,546.166259765625,2025-04-25T15:13:40Z,,,,,,,,,,,,,,,,,,,,,
1054,1,-22.71340811625123,-47.6285644993186,546.166259765625,2025-04-25T15:13:45Z,,,,,,,,,,,,,,,,,,,,,
1055,1,-22.713406104594469,-47.628565086051822,546.166259765625,2025-04-25T15:13:50Z,,,,,,,,,,,,,,,,,,,,,
1056,1,-22.713406020775437,-47.628565086051822,546.166259765625,2025-04-25T15:13:55Z,,,,,,,,,,,,,,,,,,,,,
1057,1,-22.713407278060913,-47.628566175699234,546.166259765625,2025-04-25T15:14:00Z,,,,,,,,,,,,,,,,,,,,,
1058,1,-22.713407026603818,-47.628566008061171,546.166259765625,2025-04-25T15:14:05Z,,,,,,,,,,,,,,,,,,,,,
1059,1,-22.713406775146723,-47.628565924242139,546.166259765625,2025-04-25T15:14:10Z,,,,,,,,,,,,,,,,,,,,,
1060,1,-22.713406607508659,-47.628565756604075,546.166259765625,2025-04-25T15:14:15Z,,,,,,,,,,,,,,,,,,,,,
1061,1,-22.713405434042215,-47.628566008061171,546.166259765625,2025-04-25T15:14:20Z,,,,,,,,,,,,,,,,,,,,,
1062,1,-22.713406188413501,-47.62856550514698,546.166259765625,2025-04-25T15:14:25Z,,,,,,,,,,,,,,,,,,,,,
1063,1,-22.713407026603818,-47.628565169870853,546.166259765625,2025-04-25T15:14:30Z,,,,,,,,,,,,,,,,,,,,,
1064,1,-22.71340761333704,-47.62856550514698,546.166259765625,2025-04-25T15:14:35Z,,,,,,,,,,,,,,,,,,,,,
1065,1,-22.71340711042285,-47.628565840423107,546.166259765625,2025-04-25T15:14:40Z,,,,,,,,,,,,,,,,,,,,,
1066,1,-22.713411385193467,-47.628567265346646,546.166259765625,2025-04-25T15:14:45Z,,,,,,,,,,,,,,,,,,,,,
1067,1,-22.713412055745721,-47.628567852079868,546.166259765625,2025-04-25T15:14:50Z,,,,,,,,,,,,,,,,,,,,,
1068,1,-22.713411133736372,-47.628568019717932,546.166259765625,2025-04-25T15:14:55Z,,,,,,,,,,,,,,,,,,,,,
1069,1,-22.713410882279277,-47.628568103536963,546.166259765625,2025-04-25T15:15:00Z,,,,,,,,,,,,,,,,,,,,,
1070,1,-22.71341054700315,-47.628568103536963,546.166259765625,2025-04-25T15:15:05Z,,,,,,,,,,,,,,,,,,,,,
1071,1,-22.713410127907991,-47.628568187355995,546.166259765625,2025-04-25T15:15:10Z,,,,,,,,,,,,,,,,,,,,,
1072,1,-22.713409541174769,-47.628568354994059,546.166259765625,2025-04-25T15:15:15Z,,,,,,,,,,,,,,,,,,,,,
1073,1,-22.713409122079611,-47.62856843881309,546.166259765625,2025-04-25T15:15:20Z,,,,,,,,,,,,,,,,,,,,,
1074,1,-22.713408702984452,-47.62856843881309,546.166259765625,2025-04-25T15:15:25Z,,,,,,,,,,,,,,,,,,,,,
1075,1,-22.713408786803484,-47.62856843881309,546.166259765625,2025-04-25T15:15:30Z,,,,,,,,,,,,,,,,,,,,,
1076,1,-22.713408367708325,-47.628568354994059,546.166259765625,2025-04-25T15:15:35Z,,,,,,,,,,,,,,,,,,,,,
1077,1,-22.713407864794135,-47.628568187355995,546.166259765625,2025-04-25T15:15:40Z,,,,,,,,,,,,,,,,,,,,,
1078,1,-22.713407780975103,-47.6285679358989,546.166259765625,2025-04-25T15:15:45Z,,,,,,,,,,,,,,,,,,,,,
1079,1,-22.713407361879945,-47.628568271175027,546.166259765625,2025-04-25T15:15:50Z,,,,,,,,,,,,,,,,,,,,,
1080,1,-22.71340711042285,-47.62856843881309,546.166259765625,2025-04-25T15:15:55Z,,,,,,,,,,,,,,,,,,,,,
1081,1,-22.713406691327691,-47.628568271175027,546.166259765625,2025-04-25T15:16:00Z,,,,,,,,,,,,,,,,,,,,,
1082,1,-22.713406272232533,-47.628568354994059,546.166259765625,2025-04-25T15:16:05Z,,,,,,,,,,,,,,,,,,,,,
1083,1,-22.713406020775437,-47.628568354994059,546.166259765625,2025-04-25T15:16:10Z,,,,,,,,,,,,,,,,,,,,,
1084,1,-22.713405769318342,-47.62856843881309,546.166259765625,2025-04-25T15:16:15Z,,,,,,,,,,,,,,,,,,,,,
1085,1,-22.713405434042215,-47.628568690270185,546.166259765625,2025-04-25T15:16:20Z,,,,,,,,,,,,,,,,,,,,,
1086,1,-22.71340518258512,-47.628568857908249,546.166259765625,2025-04-25T15:16:25Z,,,,,,,,,,,,,,,,,,,,,
1087,1,-22.713404847308993,-47.628569025546312,546.166259765625,2025-04-25T15:16:30Z,,,,,,,,,,,,,,,,,,,,,
1088,1,-22.71340467967093,-47.628569193184376,546.166259765625,2025-04-25T15:16:35Z,,,,,,,,,,,,,,,,,,,,,
1089,1,-22.713404512032866,-47.628569444641471,546.166259765625,2025-04-25T15:16:40Z,,,,,,,,,,,,,,,,,,,,,
1090,1,-22.713404344394803,-47.628569612279534,546.166259765625,2025-04-25T15:16:45Z,,,,,,,,,,,,,,,,,,,,,
1091,1,-22.713404260575771,-47.628569696098566,546.166259765625,2025-04-25T15:16:50Z,,,,,,,,,,,,,,,,,,,,,
1092,1,-22.713403925299644,-47.628570031374693,546.166259765625,2025-04-25T15:16:55Z,,,,,,,,,,,,,,,,,,,,,
1093,1,-22.713403673842549,-47.628569863736629,546.166259765625,2025-04-25T15:17:00Z,,,,,,,,,,,,,,,,,,,,,
1094,1,-22.713403422385454,-47.628569612279534,546.166259765625,2025-04-25T15:17:05Z,,,,,,,,,,,,,,,,,,,,,
1095,1,-22.713403254747391,-47.628569779917598,546.166259765625,2025-04-25T15:17:10Z,,,,,,,,,,,,,,,,,,,,,
1096,1,-22.713403003290296,-47.628569947555661,546.166259765625,2025-04-25T15:17:15Z,,,,,,,,,,,,,,,,,,,,,
1097,1,-22.7134027518332,-47.628570115193725,546.166259765625,2025-04-25T15:17:20Z,,,,,,,,,,,,,,,,,,,,,
1098,1,-22.713402500376105,-47.628570282831788,546.166259765625,2025-04-25T15:17:25Z,,,,,,,,,,,,,,,,,,,,,
1099,1,-22.71340224891901,-47.62857036665082,546.166259765625,2025-04-25T15:17:30Z,,,,,,,,,,,,,,,,,,,,,
1100,1,-22.713401997461915,-47.62857036665082,546.166259765625,2025-04-25T15:17:35Z,,,,,,,,,,,,,,,,,,,,,
1101,1,-22.713402165099978,-47.628569612279534,546.166259765625,2025-04-25T15:17:40Z,,,,,,,,,,,,,,,,,,,,,
1102,1,-22.713405601680279,-47.628571540117264,546.166259765625,2025-04-25T15:17:45Z,,,,,,,,,,,,,,,,,,,,,
1103,1,-22.713407445698977,-47.628572545945644,546.166259765625,2025-04-25T15:17:50Z,,,,,,,,,,,,,,,,,,,,,
1104,1,-22.713407278060913,-47.62857279740274,546.166259765625,2025-04-25T15:17:55Z,,,,,,,,,,,,,,,,,,,,,
1105,1,-22.713407194241881,-47.628573132678866,546.166259765625,2025-04-25T15:18:00Z,,,,,,,,,,,,,,,,,,,,,
1106,1,-22.713407026603818,-47.628573132678866,546.166259765625,2025-04-25T15:18:05Z,,,,,,,,,,,,,,,,,,,,,
1107,1,-22.713406858965755,-47.62857330031693,546.166259765625,2025-04-25T15:18:10Z,,,,,,,,,,,,,,,,,,,,,
1108,1,-22.713406356051564,-47.62857330031693,546.6468505859375,2025-04-25T15:18:15Z,,,,,,,,,,,,,,,,,,,,,
1109,1,-22.713406356051564,-47.628573132678866,546.6468505859375,2025-04-25T15:18:20Z,,,,,,,,,,,,,,,,,,,,,
1110,1,-22.713406272232533,-47.62857279740274,546.6468505859375,2025-04-25T15:18:25Z,,,,,,,,,,,,,,,,,,,,,
1111,1,-22.713405936956406,-47.628572462126613,547.12744140625,2025-04-25T15:18:30Z,,,,,,,,,,,,,,,,,,,,,
1112,1,-22.713405350223184,-47.628572126850486,547.12744140625,2025-04-25T15:18:35Z,,,,,,,,,,,,,,,,,,,,,
1113,1,-22.713404847308993,-47.628571623936296,547.12744140625,2025-04-25T15:18:40Z,,,,,,,,,,,,,,,,,,,,,
1114,1,-22.713404512032866,-47.628571204841137,547.608154296875,2025-04-25T15:18:45Z,,,,,,,,,,,,,,,,,,,,,
1115,1,-22.713404260575771,-47.628571288660169,547.608154296875,2025-04-25T15:18:50Z,,,,,,,,,,,,,,,,,,,,,
1116,1,-22.713403841480613,-47.628571456298232,547.608154296875,2025-04-25T15:18:55Z,,,,,,,,,,,,,,,,,,,,,
1117,1,-22.713403590023518,-47.628571707755327,547.608154296875,2025-04-25T15:19:00Z,,,,,,,,,,,,,,,,,,,,,
1118,1,-22.713403338566422,-47.628572043031454,547.608154296875,2025-04-25T15:19:05Z,,,,,,,,,,,,,,,,,,,,,
1119,1,-22.713403254747391,-47.628572294488549,547.608154296875,2025-04-25T15:19:10Z,,,,,,,,,,,,,,,,,,,,,
1120,1,-22.713403254747391,-47.628572462126613,547.608154296875,2025-04-25T15:19:15Z,,,,,,,,,,,,,,,,,,,,,
1121,1,-22.713403170928359,-47.628572462126613,547.608154296875,2025-04-25T15:19:20Z,,,,,,,,,,,,,,,,,,,,,
1122,1,-22.713403087109327,-47.628572713583708,547.608154296875,2025-04-25T15:19:25Z,,,,,,,,,,,,,,,,,,,,,
1123,1,-22.713403087109327,-47.628572881221771,547.608154296875,2025-04-25T15:19:30Z,,,,,,,,,,,,,,,,,,,,,
1124,1,-22.713402416557074,-47.628572462126613,547.608154296875,2025-04-25T15:19:35Z,,,,,,,,,,,,,,,,,,,,,
1125,1,-22.713402332738042,-47.628572210669518,547.608154296875,2025-04-25T15:19:40Z,,,,,,,,,,,,,,,,,,,,,
1126,1,-22.713402835652232,-47.628573048859835,547.12744140625,2025-04-25T15:19:45Z,,,,,,,,,,,,,,,,,,,,,
1127,1,-22.713403590023518,-47.628574222326279,547.12744140625,2025-04-25T15:19:50Z,,,,,,,,,,,,,,,,,,,,,
1128,1,-22.713404847308993,-47.628575563430786,546.6468505859375,2025-04-25T15:19:55Z,,,,,,,,,,,,,,,,,,,,,
1129,1,-22.713404092937708,-47.62857573106885,546.6468505859375,2025-04-25T15:20:00Z,,,,,,,,,,,,,,,,,,,,,
1130,1,-22.713403170928359,-47.62857573106885,546.166259765625,2025-04-25T15:20:05Z,,,,,,,,,,,,,,,,,,,,,
1131,1,-22.713402919471264,-47.628575898706913,546.166259765625,2025-04-25T15:20:10Z,,,,,,,,,,,,,,,,,,,,,
1132,1,-22.713402500376105,-47.628575898706913,546.166259765625,2025-04-25T15:20:15Z,,,,,,,,,,,,,,,,,,,,,
1133,1,-22.713402332738042,-47.628576066344976,546.166259765625,2025-04-25T15:20:20Z,,,,,,,,,,,,,,,,,,,,,
1134,1,-22.713402081280947,-47.62857623398304,546.166259765625,2025-04-25T15:20:25Z,,,,,,,,,,,,,,,,,,,,,
1135,1,-22.713401829823852,-47.628576569259167,546.166259765625,2025-04-25T15:20:30Z,,,,,,,,,,,,,,,,,,,,,
1136,1,-22.713401410728693,-47.628576653078198,546.166259765625,2025-04-25T15:20:35Z,,,,,,,,,,,,,,,,,,,,,
1137,1,-22.713400823995471,-47.628576820716262,546.166259765625,2025-04-25T15:20:40Z,,,,,,,,,,,,,,,,,,,,,
1138,1,-22.713400991633534,-47.628576904535294,546.166259765625,2025-04-25T15:20:45Z,,,,,,,,,,,,,,,,,,,,,
1139,1,-22.713400656357408,-47.628576988354325,546.166259765625,2025-04-25T15:20:50Z,,,,,,,,,,,,,,,,,,,,,
1140,1,-22.713400404900312,-47.628577155992389,546.166259765625,2025-04-25T15:20:55Z,,,,,,,,,,,,,,,,,,,,,
1141,1,-22.713400404900312,-47.628577155992389,546.166259765625,2025-04-25T15:21:00Z,,,,,,,,,,,,,,,,,,,,,
1142,1,-22.713400069624186,-47.628577072173357,546.166259765625,2025-04-25T15:21:05Z,,,,,,,,,,,,,,,,,,,,,
1143,1,-22.713399734348059,-47.628577155992389,546.166259765625,2025-04-25T15:21:10Z,,,,,,,,,,,,,,,,,,,,,
1144,1,-22.713399399071932,-47.628577575087547,546.166259765625,2025-04-25T15:21:15Z,,,,,,,,,,,,,,,,,,,,,
1145,1,-22.7133993152529,-47.628577994182706,546.166259765625,2025-04-25T15:21:20Z,,,,,,,,,,,,,,,,,,,,,
1146,1,-22.713399482890964,-47.628578245639801,546.166259765625,2025-04-25T15:21:25Z,,,,,,,,,,,,,,,,,,,,,
1147,1,-22.71339881233871,-47.628578497096896,546.166259765625,2025-04-25T15:21:30Z,,,,,,,,,,,,,,,,,,,,,
1148,1,-22.713398644700646,-47.628578832373023,546.166259765625,2025-04-25T15:21:35Z,,,,,,,,,,,,,,,,,,,,,
1149,1,-22.713386910036206,-47.628599535673857,545.685546875,2025-04-25T15:21:40Z,,,,,,,,,,,,,,,,,,,,,
1150,1,-22.713378611952066,-47.628608169034123,545.685546875,2025-04-25T15:21:45Z,,,,,,,,,,,,,,,,,,,,,
1151,1,-22.7134027518332,-47.62860800139606,545.685546875,2025-04-25T15:21:50Z,,,,,,,,,,,,,,,,,,,,,
1152,1,-22.713404763489962,-47.628606241196394,547.12744140625,2025-04-25T15:21:55Z,,,,,,,,,,,,,,,,,,,,,
1153,1,-22.713404260575771,-47.628606241196394,547.12744140625,2025-04-25T15:22:00Z,,,,,,,,,,,,,,,,,,,,,
1154,1,-22.713403925299644,-47.628606157377362,547.12744140625,2025-04-25T15:22:05Z,,,,,,,,,,,,,,,,,,,,,
1155,1,-22.713403757661581,-47.628605989739299,547.12744140625,2025-04-25T15:22:10Z,,,,,,,,,,,,,,,,,,,,,
1156,1,-22.713403673842549,-47.628606073558331,547.12744140625,2025-04-25T15:22:15Z,,,,,,,,,,,,,,,,,,,,,
1157,1,-22.713403590023518,-47.628605989739299,547.12744140625,2025-04-25T15:22:20Z,,,,,,,,,,,,,,,,,,,,,
1158,1,-22.713403590023518,-47.628605989739299,547.12744140625,2025-04-25T15:22:25Z,,,,,,,,,,,,,,,,,,,,,
1159,1,-22.713403422385454,-47.628605905920267,547.12744140625,2025-04-25T15:22:30Z,,,,,,,,,,,,,,,,,,,,,
1160,1,-22.71340224891901,-47.628616634756327,547.12744140625,2025-04-25T15:22:35Z,,,,,,,,,,,,,,,,,,,,,
1161,1,-22.713398896157742,-47.628622250631452,547.12744140625,2025-04-25T15:22:40Z,,,,,,,,,,,,,,,,,,,,,
1162,1,-22.713398225605488,-47.628621412441134,547.12744140625,2025-04-25T15:22:45Z,,,,,,,,,,,,,,,,,,,,,
1163,1,-22.713399482890964,-47.628616131842136,547.12744140625,2025-04-25T15:22:50Z,,,,,,,,,,,,,,,,,,,,,
1164,1,-22.713399147614837,-47.628616718575358,546.6468505859375,2025-04-25T15:22:55Z,,,,,,,,,,,,,,,,,,,,,
1165,1,-22.713391436263919,-47.628619065508246,547.608154296875,2025-04-25T15:23:00Z,,,,,,,,,,,,,,,,,,,,,
1166,1,-22.713390262797475,-47.628614706918597,548.0888671875,2025-04-25T15:23:05Z,,,,,,,,,,,,,,,,,,,,,
1167,1,-22.713389676064253,-47.628613952547312,548.5693359375,2025-04-25T15:23:10Z,,,,,,,,,,,,,,,,,,,,,
1168,1,-22.713389340788126,-47.628613952547312,548.5693359375,2025-04-25T15:23:15Z,,,,,,,,,,,,,,,,,,,,,
1169,1,-22.713389005511999,-47.62861386872828,548.5693359375,2025-04-25T15:23:20Z,,,,,,,,,,,,,,,,,,,,,
1170,1,-22.713388670235872,-47.628613701090217,548.5693359375,2025-04-25T15:23:25Z,,,,,,,,,,,,,,,,,,,,,
1171,1,-22.713388418778777,-47.628613449633121,548.5693359375,2025-04-25T15:23:30Z,,,,,,,,,,,,,,,,,,,,,
1172,1,-22.713387999683619,-47.628613198176026,548.5693359375,2025-04-25T15:23:35Z,,,,,,,,,,,,,,,,,,,,,
1173,1,-22.713387832045555,-47.628612946718931,548.5693359375,2025-04-25T15:23:40Z,,,,,,,,,,,,,,,,,,,,,
1174,1,-22.713387748226523,-47.628612779080868,548.5693359375,2025-04-25T15:23:45Z,,,,,,,,,,,,,,,,,,,,,
1175,1,-22.713387664407492,-47.628612611442804,548.5693359375,2025-04-25T15:23:50Z,,,,,,,,,,,,,,,,,,,,,
1176,1,-22.713387664407492,-47.628612527623773,548.0888671875,2025-04-25T15:23:55Z,,,,,,,,,,,,,,,,,,,,,
1177,1,-22.713387664407492,-47.628612443804741,548.5693359375,2025-04-25T15:24:00Z,,,,,,,,,,,,,,,,,,,,,
1178,1,-22.713362099602818,-47.628599032759666,548.0888671875,2025-04-25T15:24:05Z,,,,,,,,,,,,,,,,,,,,,
1179,1,-22.71333921700716,-47.628566846251488,547.12744140625,2025-04-25T15:24:10Z,,,,,,,,,,,,,,,,,,,,,
1180,1,-22.713321028277278,-47.628530468791723,547.12744140625,2025-04-25T15:24:15Z,,,,,,,,,,,,,,,,,,,,,
1181,1,-22.713317759335041,-47.628497527912259,547.608154296875,2025-04-25T15:24:20Z,,,,,,,,,,,,,,,,,,,,,
1182,1,-22.713335948064923,-47.628472298383713,547.12744140625,2025-04-25T15:24:25Z,,,,,,,,,,,,,,,,,,,,,
1183,1,-22.713380036875606,-47.628446398302913,546.6468505859375,2025-04-25T15:24:30Z,,,,,,,,,,,,,,,,,,,,,
1184,1,-22.71346528083086,-47.628479339182377,546.6468505859375,2025-04-25T15:24:35Z,,,,,,,,,,,,,,,,,,,,,
1185,1,-22.713487073779106,-47.628589142113924,546.6468505859375,2025-04-25T15:24:40Z,,,,,,,,,,,,,,,,,,,,,
1186,1,-22.713366877287626,-47.628662483766675,547.12744140625,2025-04-25T15:24:45Z,,,,,,,,,,,,,,,,,,,,,
1187,1,-22.713307198137045,-47.628519237041473,547.12744140625,2025-04-25T15:24:50Z,,,,,,,,,,,,,,,,,,,,,
1188,1,-22.71344717592001,-47.628473052754998,547.12744140625,2025-04-25T15:24:55Z,,,,,,,,,,,,,,,,,,,,,
1189,1,-22.713461425155401,-47.628630548715591,547.12744140625,2025-04-25T15:25:00Z,,,,,,,,,,,,,,,,,,,,,
1190,1,-22.713319938629866,-47.628595093265176,547.608154296875,2025-04-25T15:25:05Z,,,,,,,,,,,,,,,,,,,,,
1191,1,-22.713383221998811,-47.628458132967353,547.12744140625,2025-04-25T15:25:10Z,,,,,,,,,,,,,,,,,,,,,
1192,1,-22.713489923626184,-47.628568941727281,547.12744140625,2025-04-25T15:25:15Z,,,,,,,,,,,,,,,,,,,,,
1193,1,-22.713353550061584,-47.628646977245808,546.166259765625,2025-04-25T15:25:20Z,,,,,,,,,,,,,,,,,,,,,
1194,1,-22.713316837325692,-47.628483613952994,546.6468505859375,2025-04-25T15:25:25Z,,,,,,,,,,,,,,,,,,,,,
1195,1,-22.713467376306653,-47.628497192636132,546.6468505859375,2025-04-25T15:25:30Z,,,,,,,,,,,,,,,,,,,,,
1196,1,-22.713431837037206,-47.628651754930615,546.6468505859375,2025-04-25T15:25:35Z,,,,,,,,,,,,,,,,,,,,,
1197,1,-22.713303761556745,-47.628558967262506,545.685546875,2025-04-25T15:25:40Z,,,,,,,,,,,,,,,,,,,,,
1198,1,-22.713417001068592,-47.628454361110926,546.6468505859375,2025-04-25T15:25:45Z,,,,,,,,,,,,,,,,,,,,,
1199,1,-22.713478272780776,-47.628601128235459,547.12744140625,2025-04-25T15:25:50Z,,,,,,,,,,,,,,,,,,,,,
1200,1,-22.713338797912002,-47.628628117963672,547.608154296875,2025-04-25T15:25:55Z,,,,,,,,,,,,,,,,,,,,,
1201,1,-22.713349778205156,-47.628467688336968,546.166259765625,2025-04-25T15:26:00Z,,,,,,,,,,,,,,,,,,,,,
1202,1,-22.713488498702645,-47.628533653914928,546.6468505859375,2025-04-25T15:26:05Z,,,,,,,,,,,,,,,,,,,,,
1203,1,-22.713394369930029,-47.628661897033453,545.685546875,2025-04-25T15:26:10Z,,,,,,,,,,,,,,,,,,,,,
1204,1,-22.713304683566093,-47.628522422164679,546.6468505859375,2025-04-25T15:26:15Z,,,,,,,,,,,,,,,,,,,,,
1205,1,-22.713442565873265,-47.628477662801743,546.6468505859375,2025-04-25T15:26:20Z,,,,,,,,,,,,,,,,,,,,,
1206,1,-22.713452707976103,-47.628632057458162,547.12744140625,2025-04-25T15:26:25Z,,,,,,,,,,,,,,,,,,,,,
1207,1,-22.713307784870267,-47.628592159599066,547.12744140625,2025-04-25T15:26:30Z,,,,,,,,,,,,,,,,,,,,,
1208,1,-22.71337634883821,-47.628453858196735,546.6468505859375,2025-04-25T15:26:35Z,,,,,,,,,,,,,,,,,,,,,
1209,1,-22.713487911969423,-47.628569277003407,547.12744140625,2025-04-25T15:26:40Z,,,,,,,,,,,,,,,,,,,,,
1210,1,-22.713360590860248,-47.628650078549981,546.6468505859375,2025-04-25T15:26:45Z,,,,,,,,,,,,,,,,,,,,,
1211,1,-22.713319268077612,-47.628493588417768,546.166259765625,2025-04-25T15:26:50Z,,,,,,,,,,,,,,,,,,,,,
1212,1,-22.713467124849558,-47.628502137959003,546.6468505859375,2025-04-25T15:26:55Z,,,,,,,,,,,,,,,,,,,,,
1213,1,-22.713425466790795,-47.628651335835457,545.685546875,2025-04-25T15:27:00Z,,,,,,,,,,,,,,,,,,,,,
1214,1,-22.713303091004491,-47.628557626157999,545.685546875,2025-04-25T15:27:05Z,,,,,,,,,,,,,,,,,,,,,
1215,1,-22.713408367708325,-47.628455702215433,545.204833984375,2025-04-25T15:27:10Z,,,,,,,,,,,,,,,,,,,,,
1216,1,-22.713473411276937,-47.628609091043472,546.166259765625,2025-04-25T15:27:15Z,,,,,,,,,,,,,,,,,,,,,
1217,1,-22.713332762941718,-47.628621580079198,546.166259765625,2025-04-25T15:27:20Z,,,,,,,,,,,,,,,,,,,,,
1218,1,-22.713351538404822,-47.628464503213763,546.166259765625,2025-04-25T15:27:25Z,,,,,,,,,,,,,,,,,,,,,
1219,1,-22.713488582521677,-47.628527702763677,546.6468505859375,2025-04-25T15:27:30Z,,,,,,,,,,,,,,,,,,,,,
1220,1,-22.713395291939378,-47.628655694425106,547.12744140625,2025-04-25T15:27:35Z,,,,,,,,,,,,,,,,,,,,,
1221,1,-22.713298229500651,-47.628528457134962,546.6468505859375,2025-04-25T15:27:40Z,,,,,,,,,,,,,,,,,,,,,
1222,1,-22.713437955826521,-47.628477662801743,547.12744140625,2025-04-25T15:27:45Z,,,,,,,,,,,,,,,,,,,,,
1223,1,-22.713445918634534,-47.628642115741968,547.12744140625,2025-04-25T15:27:50Z,,,,,,,,,,,,,,,,,,,,,
1224,1,-22.713301246985793,-47.628593919798732,547.12744140625,2025-04-25T15:27:55Z,,,,,,,,,,,,,,,,,,,,,
1225,1,-22.713363859802485,-47.628455199301243,546.6468505859375,2025-04-25T15:28:00Z,,,,,,,,,,,,,,,,,,,,,
1226,1,-22.713467292487621,-47.628569863736629,547.12744140625,2025-04-25T15:28:05Z,,,,,,,,,,,,,,,,,,,,,
1227,1,-22.713353717699647,-47.628642870113254,547.12744140625,2025-04-25T15:28:10Z,,,,,,,,,,,,,,,,,,,,,
1228,1,-22.713315496221185,-47.628485960885882,547.608154296875,2025-04-25T15:28:15Z,,,,,,,,,,,,,,,,,,,,,
1229,1,-22.713470477610826,-47.628496186807752,548.0888671875,2025-04-25T15:28:20Z,,,,,,,,,,,,,,,,,,,,,
1230,1,-22.713421108201146,-47.628654688596725,548.0888671875,2025-04-25T15:28:25Z,,,,,,,,,,,,,,,,,,,,,
1231,1,-22.713296469300985,-47.628563828766346,547.12744140625,2025-04-25T15:28:30Z,,,,,,,,,,,,,,,,,,,,,
1232,1,-22.71340568549931,-47.62846383266151,547.12744140625,2025-04-25T15:28:35Z,,,,,,,,,,,,,,,,,,,,,
