wptID;StreetAddress1;StreetAddress2;City;State;Country;PostalCode;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PhoneNumber;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wptID;Category;value;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;1;-22.713.335.696.607.800;-47.628.476.908.430.400;5.403.983.154.296.870;2025-04-24T17:57:27Z;;;;;;;;;;;;;;;;;;;;;;;;
64;1;-2.271.341.641.433.530;-47.628.462.743.014.000;5.403.983.154.296.870;2025-04-24T17:57:32Z;;;;;;;;;;;;;;;;;;;;;;;;
65;1;-22.713.477.350.771.400;-47.628.520.745.784.000;5.403.983.154.296.870;2025-04-24T17:57:37Z;;;;;;;;;;;;;;;;;;;;;;;;
66;1;-2.271.347.600.966.690;-47.628.605.319.187.000;5.403.983.154.296.870;2025-04-24T17:57:42Z;;;;;;;;;;;;;;;;;;;;;;;;
67;1;-22.713.404.260.575.700;-47.628.657.538.443.800;5.403.983.154.296.870;2025-04-24T17:57:47Z;;;;;;;;;;;;;;;;;;;;;;;;
68;1;-22.713.328.907.266.200;-47.628.625.435.754.600;5.403.983.154.296.870;2025-04-24T17:57:52Z;;;;;;;;;;;;;;;;;;;;;;;;
69;1;-22.713.296.804.577.100;-47.628.546.981.140.900;5.413.594.970.703.120;2025-04-24T17:57:57Z;;;;;;;;;;;;;;;;;;;;;;;;
70;1;-2.271.334.801.800.540;-47.628.475.734.964.000;5.403.983.154.296.870;2025-04-24T17:58:02Z;;;;;;;;;;;;;;;;;;;;;;;;
71;1;-2.271.343.108.266.590;-47.628.471.879.288.500;5.403.983.154.296.870;2025-04-24T17:58:07Z;;;;;;;;;;;;;;;;;;;;;;;;
72;1;-22.713.484.391.570.000;-47.628.538.180.142.600;54.087.890.625;2025-04-24T17:58:12Z;;;;;;;;;;;;;;;;;;;;;;;;
73;1;-22.713.463.939.726.300;-47.628.624.429.926.200;54.087.890.625;2025-04-24T17:58:17Z;;;;;;;;;;;;;;;;;;;;;;;;
74;1;-2.271.339.101.716.870;-47.628.659.047.186.300;5.403.983.154.296.870;2025-04-24T17:58:22Z;;;;;;;;;;;;;;;;;;;;;;;;
75;1;-22.713.321.782.648.500;-47.628.618.143.498.800;54.087.890.625;2025-04-24T17:58:27Z;;;;;;;;;;;;;;;;;;;;;;;;
76;1;-22.713.303.929.194.800;-47.628.530.720.248.800;54.087.890.625;2025-04-24T17:58:32Z;;;;;;;;;;;;;;;;;;;;;;;;
77;1;-2.271.335.681.900.380;-47.628.469.029.441.400;5.403.983.154.296.870;2025-04-24T17:58:37Z;;;;;;;;;;;;;;;;;;;;;;;;
78;1;-22.713.441.643.863.900;-47.628.485.122.695.500;5.403.983.154.296.870;2025-04-24T17:58:42Z;;;;;;;;;;;;;;;;;;;;;;;;
79;1;-22.713.485.397.398.400;-47.628.559.470.176.600;5.399.176.025.390.620;2025-04-24T17:58:47Z;;;;;;;;;;;;;;;;;;;;;;;;
80;1;-22.713.451.450.690.600;-47.628.643.289.208.400;5.403.983.154.296.870;2025-04-24T17:58:52Z;;;;;;;;;;;;;;;;;;;;;;;;
81;1;-22.713.378.947.228.100;-47.628.660.555.928.900;5.403.983.154.296.870;2025-04-24T17:58:57Z;;;;;;;;;;;;;;;;;;;;;;;;
82;1;-22.713.314.741.849.800;-47.628.606.492.653.400;5.399.176.025.390.620;2025-04-24T17:59:02Z;;;;;;;;;;;;;;;;;;;;;;;;
83;1;-22.713.316.921.144.700;-47.628.516.471.013.400;5.403.983.154.296.870;2025-04-24T17:59:07Z;;;;;;;;;;;;;;;;;;;;;;;;
84;1;-2.271.337.634.883.820;-4.762.846.483.848.980;5.403.983.154.296.870;2025-04-24T17:59:12Z;;;;;;;;;;;;;;;;;;;;;;;;
85;1;-22.713.462.430.983.700;-47.628.490.487.113.500;5.394.368.896.484.370;2025-04-24T17:59:17Z;;;;;;;;;;;;;;;;;;;;;;;;
86;1;-22.713.493.863.120.600;-4.762.857.673.689.720;5.399.176.025.390.620;2025-04-24T17:59:22Z;;;;;;;;;;;;;;;;;;;;;;;;
87;1;-22.713.449.606.671.900;-47.628.649.575.635.700;5.399.176.025.390.620;2025-04-24T17:59:27Z;;;;;;;;;;;;;;;;;;;;;;;;
88;1;-22.713.361.848.145.700;-47.628.652.509.301.900;5.399.176.025.390.620;2025-04-24T17:59:32Z;;;;;;;;;;;;;;;;;;;;;;;;
89;1;-22.713.311.472.907.600;-47.628.585.286.438.400;5.399.176.025.390.620;2025-04-24T17:59:37Z;;;;;;;;;;;;;;;;;;;;;;;;
90;1;-22.713.326.811.790.400;-47.628.503.898.158.600;5.399.176.025.390.620;2025-04-24T17:59:42Z;;;;;;;;;;;;;;;;;;;;;;;;
91;1;-2.271.339.294.500.640;-47.628.460.815.176.300;538.956.298.828.125;2025-04-24T17:59:47Z;;;;;;;;;;;;;;;;;;;;;;;;
92;1;-22.713.467.124.849.500;-47.628.500.042.483.200;5.394.368.896.484.370;2025-04-24T17:59:52Z;;;;;;;;;;;;;;;;;;;;;;;;
93;1;-2.271.348.724.141.710;-47.628.583.945.333.900;5.394.368.896.484.370;2025-04-24T17:59:57Z;;;;;;;;;;;;;;;;;;;;;;;;
94;1;-22.713.429.909.199.400;-4.762.864.806.689.320;5.399.176.025.390.620;2025-04-24T18:00:02Z;;;;;;;;;;;;;;;;;;;;;;;;
95;1;-22.713.347.179.815.100;-47.628.636.416.047.800;5.403.983.154.296.870;2025-04-24T18:00:07Z;;;;;;;;;;;;;;;;;;;;;;;;
96;1;-22.713.302.839.547.300;-47.628.567.013.889.500;5.403.983.154.296.870;2025-04-24T18:00:12Z;;;;;;;;;;;;;;;;;;;;;;;;
97;1;-22.713.331.924.751.400;-47.628.492.834.046.400;5.403.983.154.296.870;2025-04-24T18:00:17Z;;;;;;;;;;;;;;;;;;;;;;;;
98;1;-22.713.406.942.784.700;-47.628.463.078.290.200;5.394.368.896.484.370;2025-04-24T18:00:22Z;;;;;;;;;;;;;;;;;;;;;;;;
