ID;lat;lon;ele;time;magvar;geoidheight;name;cmt;desc;src;sym;type;fix;sat;hdop;vdop;pdop;ageofdgpsdata;dgpsid;Proximity;Temperature;Depth;DisplayMode;Samples;Expiration;CreationTime;;;
3386;7;-2.271.331.281.401.210;-47.628.495.683.893.500;5.384.757.080.078.120;;;;;;;;;;;;;;;;;;;;;;;;;
3387;7;-22.713.340.725.749.700;-47.628.686.456.009.700;53.703.369.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3388;7;-22.713.340.977.206.800;-47.628.477.914.258.800;53.703.369.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3389;7;-22.713.465.364.649.800;-47.628.560.978.919.200;5.375.142.822.265.620;;;;;;;;;;;;;;;;;;;;;;;;;
3390;7;-22.713.292.445.987.400;-4.762.852.493.673.560;53.703.369.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3391;7;-22.713.432.926.684.600;-4.762.849.610.298.870;5.375.142.822.265.620;;;;;;;;;;;;;;;;;;;;;;;;;
3392;7;-22.713.328.655.809.100;-47.628.666.255.623.100;5.379.949.951.171.870;;;;;;;;;;;;;;;;;;;;;;;;;
3393;7;-22.713.450.780.138.300;-47.628.531.809.896.200;5.379.949.951.171.870;;;;;;;;;;;;;;;;;;;;;;;;;
3394;7;-22.713.343.156.501.600;-47.628.673.128.783.700;53.703.369.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3395;7;-22.713.298.564.776.700;-47.628.515.046.089.800;5.379.949.951.171.870;;;;;;;;;;;;;;;;;;;;;;;;;
3396;7;-22.713.454.468.175.700;-47.628.559.302.538.600;5.365.531.005.859.370;;;;;;;;;;;;;;;;;;;;;;;;;
3397;7;-22.713.338.965.550.000;-47.628.682.432.696.200;535.591.552.734.375;;;;;;;;;;;;;;;;;;;;;;;;;
3398;7;-2.271.345.404.908.060;-47.628.541.951.999.000;5.360.723.876.953.120;;;;;;;;;;;;;;;;;;;;;;;;;
3399;7;-22.713.336.031.883.900;-4.762.868.570.163.840;5.375.142.822.265.620;;;;;;;;;;;;;;;;;;;;;;;;;
3400;7;-22.713.313.736.021.500;-47.628.500.461.578.300;53.703.369.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3401;7;-22.713.374.337.181.400;-4.762.868.519.872.420;5.375.142.822.265.620;;;;;;;;;;;;;;;;;;;;;;;;;
3402;7;-22.713.349.023.833.800;-47.628.473.304.212.000;5.375.142.822.265.620;;;;;;;;;;;;;;;;;;;;;;;;;
3403;7;-22.713.466.035.202.100;-47.628.570.031.374.600;5.375.142.822.265.620;;;;;;;;;;;;;;;;;;;;;;;;;
3404;7;-22.713.319.100.439.500;-47.628.669.776.022.400;53.703.369.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3405;7;-22.713.333.014.398.800;-47.628.491.912.037.100;5.379.949.951.171.870;;;;;;;;;;;;;;;;;;;;;;;;;
3406;7;-22.713.315.328.583.100;-47.628.674.553.707.200;53.703.369.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3407;7;-2.271.346.134.133.630;-47.628.564.331.680.500;53.703.369.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3408;7;-22.713.341.312.482.900;-4.762.868.327.088.650;5.365.531.005.859.370;;;;;;;;;;;;;;;;;;;;;;;;;
3409;7;-22.713.340.306.654.500;-47.628.489.146.009.000;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3410;7;-22.713.461.006.060.200;-47.628.578.748.553.900;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3411;7;-22.713.349.862.024.100;-47.628.686.539.828.700;538.956.298.828.125;;;;;;;;;;;;;;;;;;;;;;;;;
3412;7;-22.713.429.573.923.300;-47.628.511.022.776.300;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3413;7;-22.713.424.544.781.400;-47.628.658.125.177.000;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3414;7;-22.713.291.943.073.200;-47.628.521.081.060.100;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3415;7;-22.713.403.422.385.400;-47.628.668.351.098.800;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3416;7;-22.713.287.752.121.600;-47.628.510.519.862.100;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3417;7;-22.713.333.014.398.800;-4.762.868.762.947.610;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3418;8;-22.713.312.227.278.900;-47.628.675.224.259.400;5.423.209.228.515.620;;;;;;;;;;;;;;;;;;;;;;;;;
3419;8;-22.713.329.074.904.300;-47.628.496.522.083.800;54.712.744.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3420;8;-22.713.419.012.725.300;-47.628.670.027.479.500;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3421;8;-22.713.285.656.645.800;-47.628.630.548.715.500;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3422;8;-22.713.346.760.720.000;-47.628.483.781.591.000;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3423;8;-22.713.463.269.174.000;-47.628.588.387.742.600;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3424;8;-22.713.279.621.675.600;-47.628.604.732.453.800;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3425;8;-22.713.377.187.028.500;-47.628.477.830.439.800;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3426;8;-22.713.459.581.136.700;-47.628.619.065.508.200;5.432.821.044.921.870;;;;;;;;;;;;;;;;;;;;;;;;;
3427;8;-22.713.312.730.193.100;-47.628.666.423.261.100;5.432.821.044.921.870;;;;;;;;;;;;;;;;;;;;;;;;;
3428;8;-22.713.309.545.069.900;-47.628.501.886.501.900;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3429;8;-22.713.453.462.347.300;-47.628.545.556.217.400;542.801.513.671.875;;;;;;;;;;;;;;;;;;;;;;;;;
3430;8;-2.271.328.498.609.360;-47.628.638.679.161.600;5.418.402.099.609.370;;;;;;;;;;;;;;;;;;;;;;;;;
3431;8;-22.713.339.133.188.100;-4.762.847.950.682.040;5.418.402.099.609.370;;;;;;;;;;;;;;;;;;;;;;;;;
3432;8;-2.271.340.761.333.700;-47.628.682.181.239.100;5.403.983.154.296.870;;;;;;;;;;;;;;;;;;;;;;;;;
3433;8;-22.713.270.653.039.200;-47.628.614.204.004.400;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3434;8;-22.713.368.972.763.400;-47.628.488.140.180.700;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3435;8;-22.713.452.540.338.000;-4.762.862.510.047.850;5.418.402.099.609.370;;;;;;;;;;;;;;;;;;;;;;;;;
3436;8;-22.713.308.790.698.600;-476.286.715.362.221;5.418.402.099.609.370;;;;;;;;;;;;;;;;;;;;;;;;;
3437;8;-22.713.306.108.489.600;-47.628.503.562.882.500;5.418.402.099.609.370;;;;;;;;;;;;;;;;;;;;;;;;;
3438;8;-22.713.451.450.690.600;-47.628.549.663.349.900;5.413.594.970.703.120;;;;;;;;;;;;;;;;;;;;;;;;;
3439;8;-22.713.373.079.895.900;-47.628.685.114.905.200;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3440;8;-22.713.340.222.835.500;-47.628.477.998.077.800;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3441;8;-22.713.461.257.517.300;-47.628.581.095.486.800;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3442;8;-2.271.334.114.484.480;-47.628.678.744.658.800;5.403.983.154.296.870;;;;;;;;;;;;;;;;;;;;;;;;;
3443;8;-22.713.375.091.552.700;-47.628.478.920.087.200;5.403.983.154.296.870;;;;;;;;;;;;;;;;;;;;;;;;;
3444;8;-2.271.345.597.691.830;-47.628.618.059.679.800;5.403.983.154.296.870;;;;;;;;;;;;;;;;;;;;;;;;;
3445;8;-22.713.310.550.898.300;-47.628.663.321.956.900;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3446;8;-22.713.306.443.765.700;-47.628.499.120.473.800;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3447;8;-22.713.450.947.776.400;-47.628.541.281.446.800;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3448;8;-22.713.383.892.551.000;-47.628.683.857.619.700;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3449;8;-22.713.271.910.324.600;-47.628.557.626.157.900;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3450;8;-22.713.466.202.840.200;-47.628.581.849.858.100;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3451;8;-2.271.334.994.584.320;-47.628.679.918.125.200;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3452;8;-2.271.328.741.684.550;-47.628.525.188.192.700;5.403.983.154.296.870;;;;;;;;;;;;;;;;;;;;;;;;;
3453;8;-22.713.434.183.970.000;-47.628.499.707.207.000;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3454;8;-2.271.331.625.059.240;-47.628.671.284.765.000;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3455;8;-22.713.309.209.793.800;-47.628.502.976.149.300;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3456;8;-22.713.441.895.321.000;-47.628.651.922.568.600;5.413.594.970.703.120;;;;;;;;;;;;;;;;;;;;;;;;;
3457;8;-22.713.287.165.388.400;-47.628.643.289.208.400;5.403.983.154.296.870;;;;;;;;;;;;;;;;;;;;;;;;;
3458;8;-22.713.330.164.551.700;-47.628.477.159.887.500;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3459;8;-2.271.346.134.133.630;-47.628.577.323.630.400;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3460;8;-22.713.357.321.918.000;-47.628.689.389.675.800;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3461;8;-22.713.291.440.159.000;-4.762.853.960.506.610;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3462;8;-22.713.433.178.141.700;-47.628.517.812.117.900;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3463;8;-22.713.414.570.316.600;-47.628.679.582.849.100;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3464;8;-22.713.306.108.489.600;-47.628.505.071.625.100;5.403.983.154.296.870;;;;;;;;;;;;;;;;;;;;;;;;;
3465;8;-22.713.453.378.528.300;-47.628.539.521.247.100;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3466;8;-22.713.382.802.903.600;-47.628.684.025.257.800;5.399.176.025.390.620;;;;;;;;;;;;;;;;;;;;;;;;;
3467;8;-22.713.276.436.552.400;-47.628.560.811.281.200;5.394.368.896.484.370;;;;;;;;;;;;;;;;;;;;;;;;;
3468;8;-22.713.461.676.612.400;-4.762.857.723.981.140;538.956.298.828.125;;;;;;;;;;;;;;;;;;;;;;;;;
3469;8;-22.713.351.454.585.700;-47.628.686.372.190.700;5.379.949.951.171.870;;;;;;;;;;;;;;;;;;;;;;;;;
3470;8;-22.713.286.746.293.300;-47.628.528.708.592.000;5.384.757.080.078.120;;;;;;;;;;;;;;;;;;;;;;;;;
3471;8;-22.713.434.603.065.200;-4.762.850.490.398.700;5.384.757.080.078.120;;;;;;;;;;;;;;;;;;;;;;;;;
3472;8;-22.713.321.363.553.400;-47.628.661.897.033.400;5.379.949.951.171.870;;;;;;;;;;;;;;;;;;;;;;;;;
3473;8;-2.271.330.158.226.190;-47.628.495.935.350.600;5.384.757.080.078.120;;;;;;;;;;;;;;;;;;;;;;;;;
3474;8;-22.713.445.499.539.300;-47.628.530.468.791.700;5.384.757.080.078.120;;;;;;;;;;;;;;;;;;;;;;;;;
3475;8;-22.713.385.736.569.700;-47.628.666.004.166.000;5.384.757.080.078.120;;;;;;;;;;;;;;;;;;;;;;;;;
3476;8;-22.713.276.520.371.400;-47.628.547.651.693.200;538.956.298.828.125;;;;;;;;;;;;;;;;;;;;;;;;;
3477;8;-2.271.346.821.449.690;-47.628.558.464.348.300;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3478;8;-22.713.361.848.145.700;-47.628.676.062.449.800;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3479;8;-22.713.293.200.358.700;-47.628.527.283.668.500;54.087.890.625;;;;;;;;;;;;;;;;;;;;;;;;;
3480;8;-22.713.441.727.682.900;-4.762.849.853.374.060;5.413.594.970.703.120;;;;;;;;;;;;;;;;;;;;;;;;;
3481;8;-22.713.426.975.533.300;-47.628.663.992.509.200;5.413.594.970.703.120;;;;;;;;;;;;;;;;;;;;;;;;;
3482;8;-22.713.312.562.555.000;-47.628.495.180.979.300;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3483;8;-22.713.455.893.099.300;-4.762.863.147.072.490;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3484;8;-22.713.305.689.394.400;-47.628.629.794.344.300;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3485;8;-22.713.344.832.882.200;-47.628.474.477.678.500;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3486;8;-22.713.474.333.286.200;-47.628.561.984.747.600;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
3487;8;-22.713.281.130.418.100;-47.628.603.810.444.400;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3488;8;-22.713.365.703.821.100;-47.628.464.167.937.600;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3489;8;-22.713.459.078.222.500;-47.628.596.015.274.500;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
3490;8;-22.713.321.531.191.400;-47.628.656.532.615.400;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3491;8;-22.713.309.042.155.700;-47.628.497.360.274.100;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3492;8;-22.713.450.863.957.400;-47.628.517.644.479.800;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3493;8;-22.713.391.603.901.900;-47.628.672.542.050.400;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
3494;8;-22.713.277.107.104.600;-47.628.564.750.775.600;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3495;8;-22.713.462.095.707.600;-4.762.855.569.832.020;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3496;8;-22.713.359.668.850.800;-47.628.673.631.697.800;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3497;8;-22.713.285.656.645.800;-4.762.852.443.382.140;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3498;8;-22.713.432.591.408.400;-4.762.849.073.857.060;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3499;8;-22.713.435.022.160.400;-47.628.657.538.443.800;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3500;8;-22.713.312.646.374.100;-47.628.496.019.169.600;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3501;8;-22.713.462.263.345.700;-47.628.523.008.897.900;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3502;8;-2.271.341.054.700.310;-47.628.672.709.688.500;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3503;8;-22.713.285.489.007.800;-47.628.565.253.689.800;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
3504;8;-22.713.475.925.847.800;-47.628.553.435.206.400;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
3505;8;-22.713.376.432.657.200;-47.628.667.429.089.500;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3506;8;-22.713.294.541.463.200;-47.628.526.361.659.100;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
3507;8;-22.713.474.333.286.200;-47.628.599.368.035.700;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3508;8;-22.713.339.636.102.300;-47.628.676.313.906.900;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
3509;8;-22.713.403.506.204.400;-47.628.478.920.087.200;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3510;8;-22.713.461.676.612.400;-4.762.863.733.805.710;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3511;8;-22.713.319.268.077.600;-47.628.646.641.969.600;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3512;8;-22.713.339.636.102.300;-47.628.485.541.790.700;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3513;8;-22.713.469.974.696.600;-4.762.855.427.339.670;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3514;8;-22.713.368.805.125.300;-47.628.677.152.097.200;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3515;8;-22.713.281.884.789.400;-47.628.534.156.829.100;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3516;8;-22.713.476.261.124.000;-47.628.583.693.876.800;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3517;8;-22.713.335.696.607.800;-47.628.653.682.768.300;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3518;8;-22.713.303.593.918.600;-4.762.849.610.298.870;5.466.468.505.859.370;;;;;;;;;;;;;;;;;;;;;;;;;
3519;8;-22.713.447.595.015.100;-47.628.506.496.548.600;5.466.468.505.859.370;;;;;;;;;;;;;;;;;;;;;;;;;
3520;8;-22.713.406.523.689.600;-47.628.661.394.119.200;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3521;8;-22.713.338.294.997.800;-47.628.477.914.258.800;5.466.468.505.859.370;;;;;;;;;;;;;;;;;;;;;;;;;
3522;8;-22.713.475.590.571.700;-47.628.538.766.875.800;54.712.744.140.625;;;;;;;;;;;;;;;;;;;;;;;;;
3523;8;-22.713.290.266.692.600;-47.628.609.677.776.600;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3524;8;-22.713.360.842.317.300;-47.628.467.185.422.700;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3525;8;-22.713.475.925.847.800;-47.628.577.491.268.500;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3526;8;-22.713.350.532.576.400;-47.628.668.518.736.900;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3527;8;-22.713.393.615.558.700;-47.628.462.323.918.900;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3528;8;-22.713.465.532.287.900;-47.628.607.163.205.700;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3529;8;-22.713.312.394.917.000;-47.628.639.433.532.900;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3530;8;-22.713.323.542.848.200;-47.628.476.321.697.200;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3531;8;-22.713.469.387.963.400;-47.628.537.593.409.400;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3532;8;-22.713.379.366.323.300;-47.628.661.477.938.200;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3533;8;-22.713.285.321.369.700;-47.628.535.246.476.500;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3534;8;-2.271.347.408.182.910;-47.628.571.959.212.400;5.466.468.505.859.370;;;;;;;;;;;;;;;;;;;;;;;;;
3535;8;-22.713.352.208.957.000;-47.628.657.706.081.800;5.466.468.505.859.370;;;;;;;;;;;;;;;;;;;;;;;;;
3536;8;-22.713.299.822.062.200;-4.762.850.247.323.510;5.466.468.505.859.370;;;;;;;;;;;;;;;;;;;;;;;;;
3537;8;-22.713.449.103.757.700;-47.628.499.288.111.900;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3538;8;-22.713.416.665.792.400;-47.628.661.561.757.300;546.166.259.765.625;;;;;;;;;;;;;;;;;;;;;;;;;
3539;8;-2.271.328.398.026.520;-47.628.586.459.904.900;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3540;8;-22.713.470.393.791.700;-47.628.532.228.991.300;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3541;8;-22.713.382.551.446.500;-47.628.667.848.184.700;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3542;8;-22.713.282.890.617.800;-47.628.542.622.551.300;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3543;8;-22.713.421.359.658.200;-47.628.471.292.555.300;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3544;8;-22.713.443.320.244.500;-476.286.387.629.807;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3545;8;-22.713.298.816.233.800;-47.628.515.968.099.200;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3546;8;-22.713.446.840.643.800;-47.628.500.880.673.500;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3547;8;-22.713.417.755.439.800;-47.628.659.969.195.700;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3548;8;-22.713.321.195.915.300;-47.628.487.050.533.200;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3549;8;-22.713.470.980.525.000;-47.628.529.127.687.200;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3550;8;-22.713.391.436.263.900;-4.762.866.759.672.760;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3551;8;-22.713.287.081.569.400;-47.628.547.651.693.200;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3552;8;-22.713.423.874.229.100;-4.762.847.900.390.620;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3553;8;-22.713.452.456.519.000;-47.628.640.858.456.400;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3554;8;-22.713.297.391.310.300;-47.628.512.447.699.900;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3555;8;-22.713.450.696.319.300;-47.628.497.695.550.300;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3556;8;-22.713.431.837.037.200;-47.628.666.255.623.100;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3557;8;-22.713.322.285.562.700;-47.628.494.342.789.000;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3558;8;-2.271.346.821.449.690;-47.628.531.558.439.100;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3559;8;-22.713.396.130.129.600;-47.628.682.013.601.000;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3560;8;-22.713.283.477.351.000;-47.628.563.242.033.100;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3561;8;-22.713.411.385.193.400;-4.762.848.143.465.810;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3562;8;-22.713.451.366.871.500;-4.762.863.926.589.480;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3563;8;-22.713.302.588.090.300;-47.628.627.615.049.400;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3564;8;-22.713.447.427.377.100;-47.628.492.247.313.200;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3565;8;-22.713.431.837.037.200;-47.628.662.819.042.800;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3566;8;-22.713.289.009.407.100;-47.628.583.777.695.800;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3567;8;-22.713.383.138.179.700;-47.628.456.708.043.800;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3568;8;-22.713.400.153.443.200;-47.628.677.571.192.300;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3569;8;-22.713.284.818.455.500;-47.628.560.643.643.100;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3570;8;-22.713.418.006.896.900;-4.762.847.313.657.400;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3571;8;-22.713.454.468.175.700;-47.628.637.002.781.000;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3572;8;-22.713.308.706.879.600;-47.628.636.499.866.800;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3573;8;-22.713.345.503.434.500;-47.628.475.734.964.000;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3574;8;-2.271.343.644.708.390;-4.762.865.929.864.340;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
3575;8;-22.713.291.272.521.000;-47.628.600.290.045.100;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3576;8;-22.713.468.968.868.200;-47.628.519.404.679.500;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3577;8;-22.713.402.081.280.900;-47.628.667.429.089.500;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3578;8;-22.713.349.359.109.900;-47.628.471.627.831.400;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3579;8;-22.713.481.038.808.800;-47.628.555.446.863.100;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3580;8;-22.713.373.247.534.000;-47.628.664.746.880.500;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3581;8;-22.713.379.366.323.300;-47.628.461.234.271.500;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3582;8;-22.713.472.740.724.600;-47.628.589.645.028.100;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3583;8;-22.713.338.797.912.000;-47.628.651.922.568.600;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3584;8;-22.713.314.825.668.900;-47.628.488.056.361.600;545.685.546.875;;;;;;;;;;;;;;;;;;;;;;;;;
3585;8;-22.713.461.676.612.400;-47.628.624.513.745.300;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3586;8;-22.713.310.131.803.100;-47.628.634.823.486.200;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3587;8;-22.713.342.402.130.300;-4.762.847.556.732.590;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3588;8;-22.713.475.003.838.500;-47.628.549.495.711.900;545.204.833.984.375;;;;;;;;;;;;;;;;;;;;;;;;;
3589;8;-22.713.366.542.011.400;-47.628.672.458.231.400;5.437.628.173.828.120;;;;;;;;;;;;;;;;;;;;;;;;;
3590;8;-22.713.299.235.329.000;-47.628.517.728.298.900;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3591;8;-22.713.443.404.063.500;-47.628.483.613.952.900;5.447.242.431.640.620;;;;;;;;;;;;;;;;;;;;;;;;;
3592;8;-22.713.438.710.197.800;-47.628.651.922.568.600;54.424.365.234.375;;;;;;;;;;;;;;;;;;;;;;;;;
